355.266004	12.137213	38.750812	2.762730	5.535599	20.835353
355.062327	12.114675	38.591446	2.821324	5.438621	20.707198
354.854647	12.092572	38.433720	2.881053	5.343324	20.579503
354.642888	12.070896	38.277617	2.941939	5.249680	20.452274
354.426975	12.049636	38.123118	3.004000	5.157662	20.325514
354.206829	12.028785	37.970205	3.067258	5.067241	20.199229
353.993023	12.008334	37.818860	2.833768	4.978392	20.073422
353.785462	11.988277	37.669068	2.893358	4.891081	19.948095
353.573841	11.968604	37.520809	2.954096	4.805289	19.823255
353.358083	11.949305	37.374065	3.016001	4.720990	19.698904
353.138112	11.930374	37.228820	3.079094	4.638158	19.575046
352.913851	11.911803	37.085057	3.143395	4.556768	19.451686
352.685220	11.893584	36.942759	3.208926	4.476796	19.328825
352.452140	11.875710	36.801910	3.275706	4.398217	19.206468
352.214531	11.858173	36.662493	3.343757	4.321009	19.084617
351.972310	11.840968	36.524492	3.413100	4.245147	18.963276
351.725395	11.824086	36.387892	3.483757	4.170609	18.842447
351.473702	11.807521	36.252676	3.555750	4.097373	18.722133
351.217145	11.791267	36.118829	3.629101	4.025415	18.602336
350.955638	11.775317	35.986336	3.703832	3.954714	18.483059
350.689096	11.759666	35.855182	3.779966	3.885249	18.364305
350.417428	11.744306	35.725351	3.857524	3.816999	18.246075
350.140546	11.729232	35.596829	3.936530	3.749942	18.128371
349.858360	11.714439	35.469601	4.017007	3.684058	18.011197
349.570779	11.699920	35.343653	4.098977	3.619328	17.894553
349.277710	11.685670	35.218970	4.182465	3.555731	17.778441
348.979059	11.671684	35.095538	4.267493	3.493247	17.662863
348.904297	11.687042	35.010545	4.354136	3.431869	17.547854
348.859967	11.707245	34.932425	4.442479	3.371587	17.433451
348.850763	11.732939	34.861930	4.532570	3.312387	17.319663
348.911764	11.764852	34.799894	3.786268	3.254252	17.206503
349.047270	11.803812	34.747252	3.863219	3.197153	17.093979
349.235252	11.850727	34.705025	3.941768	3.141089	16.982108
349.482004	11.906628	34.674348	4.021972	3.086047	16.870905
349.794156	11.972670	34.656472	4.103893	3.032014	16.760388
350.178607	12.050150	34.652772	4.187599	2.978977	16.650575
350.642433	12.140518	34.664755	4.273166	2.926924	16.541485
